"Step","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"227","-11.021860711732925","-11.021860711732925","-11.021860711732925","-10.73686202329994","-10.73686202329994","-10.73686202329994"
"228","-11.091294258773614","-11.091294258773614","-11.091294258773614","-10.81153561975282","-10.81153561975282","-10.81153561975282"
"229","-11.160508577287334","-11.160508577287334","-11.160508577287334","-10.886418945070453","-10.886418945070453","-10.886418945070453"
"230","-11.229555804972746","-11.229555804972746","-11.229555804972746","-10.961506196729436","-10.961506196729436","-10.961506196729436"
"231","-11.298506350981832","-11.298506350981832","-11.298506350981832","-11.036796631409317","-11.036796631409317","-11.036796631409317"
"232","-11.367445845616997","-11.367445845616997","-11.367445845616997","-11.112293234617528","-11.112293234617528","-11.112293234617528"
"233","-11.436474672014194","-11.436474672014194","-11.436474672014194","-11.188012315316014","-11.188012315316014","-11.188012315316014"
"234","-11.505611986503617","-11.505611986503617","-11.505611986503617","-11.263976915565024","-11.263976915565024","-11.263976915565024"
"235","-11.574895050913458","-11.574895050913458","-11.574895050913458","-11.340219750610526","-11.340219750610526","-11.340219750610526"
"236","-11.644463771690077","-11.644463771690077","-11.644463771690077","-11.416709968821305","-11.416709968821305","-11.416709968821305"
"237","-11.714363548045217","-11.714363548045217","-11.714363548045217","-11.493430334210137","-11.493430334210137","-11.493430334210137"
"238","-11.784644261546593","-11.784644261546593","-11.784644261546593","-11.570372074138353","-11.570372074138353","-11.570372074138353"
"239","-11.855355882775442","-11.855355882775442","-11.855355882775442","-11.647530570069604","-11.647530570069604","-11.647530570069604"
"240","-11.926543051100335","-11.926543051100335","-11.926543051100335","-11.724903040621681","-11.724903040621681","-11.724903040621681"
"241","-11.998241015205934","-11.998241015205934","-11.998241015205934","-11.802483985172787","-11.802483985172787","-11.802483985172787"
"242","-12.070474601975897","-12.070474601975897","-12.070474601975897","-11.88026390038256","-11.88026390038256","-11.88026390038256"
"243","-12.143255582843837","-12.143255582843837","-12.143255582843837","-11.958228158308167","-11.958228158308167","-11.958228158308167"
"244","-12.216581815504854","-12.216581815504854","-12.216581815504854","-12.036354622530249","-12.036354622530249","-12.036354622530249"
"245","-12.290436922159145","-12.290436922159145","-12.290436922159145","-12.114614020727796","-12.114614020727796","-12.114614020727796"
"246","-12.364789847613173","-12.364789847613173","-12.364789847613173","-12.192968371720603","-12.192968371720603","-12.192968371720603"
"247","-12.439591932811345","-12.439591932811345","-12.439591932811345","-12.271369677895404","-12.271369677895404","-12.271369677895404"
"248","-12.514779491638755","-12.514779491638755","-12.514779491638755","-12.349831635897365","-12.349831635897365","-12.349831635897365"
"249","-12.590278702762394","-12.590278702762394","-12.590278702762394","-12.428357159931394","-12.428357159931394","-12.428357159931394"
"250","-12.666008392260098","-12.666008392260098","-12.666008392260098","-12.506939065958385","-12.506939065958385","-12.506939065958385"
"251","-12.741957471505508","-12.741957471505508","-12.741957471505508","-12.585567487862292","-12.585567487862292","-12.585567487862292"
"252","-12.818098959817403","-12.818098959817403","-12.818098959817403","-12.664229642457093","-12.664229642457093","-12.664229642457093"
"253","-12.894398526021096","-12.894398526021096","-12.894398526021096","-12.742917700334141","-12.742917700334141","-12.742917700334141"
"254","-12.970816298379471","-12.970816298379471","-12.970816298379471","-12.821628365132655","-12.821628365132655","-12.821628365132655"
"255","-13.047313521838424","-13.047313521838424","-13.047313521838424","-12.900363527752878","-12.900363527752878","-12.900363527752878"
"256","-13.123853660686473","-13.123853660686473","-13.123853660686473","-12.979133284458412","-12.979133284458412","-12.979133284458412"
"257","-13.200406025818213","-13.200406025818213","-13.200406025818213","-13.057957272081138","-13.057957272081138","-13.057957272081138"
"258","-13.27694861939459","-13.27694861939459","-13.27694861939459","-13.136793875437704","-13.136793875437704","-13.136793875437704"
"259","-13.353470672365289","-13.353470672365289","-13.353470672365289","-13.215614180724117","-13.215614180724117","-13.215614180724117"
"260","-13.429972613430008","-13.429972613430008","-13.429972613430008","-13.294397465344039","-13.294397465344039","-13.294397465344039"
"261","-13.506466752801774","-13.506466752801774","-13.506466752801774","-13.373127576618414","-13.373127576618414","-13.373127576618414"
"262","-13.58297916972312","-13.58297916972312","-13.58297916972312","-13.451789831502055","-13.451789831502055","-13.451789831502055"
"263","-13.659552054442404","-13.659552054442404","-13.659552054442404","-13.530368047146883","-13.530368047146883","-13.530368047146883"
"264","-13.736239809920406","-13.736239809920406","-13.736239809920406","-13.608843097606607","-13.608843097606607","-13.608843097606607"
"265","-13.813029492036206","-13.813029492036206","-13.813029492036206","-13.687189268040884","-13.687189268040884","-13.687189268040884"
"266","-13.88992460788613","-13.88992460788613","-13.88992460788613","-13.765374261381815","-13.765374261381815","-13.765374261381815"
"267","-13.966940062666104","-13.966940062666104","-13.966940062666104","-13.843355495288785","-13.843355495288785","-13.843355495288785"
"268","-14.044095392701472","-14.044095392701472","-14.044095392701472","-13.921081060758944","-13.921081060758944","-13.921081060758944"
"269","-14.121412746220015","-14.121412746220015","-14.121412746220015","-13.998566377609887","-13.998566377609887","-13.998566377609887"
"270","-14.198912655513762","-14.198912655513762","-14.198912655513762","-14.075814806600379","-14.075814806600379","-14.075814806600379"
"271","-14.276611181476413","-14.276611181476413","-14.276611181476413","-14.152820706797245","-14.152820706797245","-14.152820706797245"
"272","-14.354516929265984","-14.354516929265984","-14.354516929265984","-14.229573750771594","-14.229573750771594","-14.229573750771594"
"273","-14.432629158699829","-14.432629158699829","-14.432629158699829","-14.306061897932114","-14.306061897932114","-14.306061897932114"
"274","-14.510936784980817","-14.510936784980817","-14.510936784980817","-14.382276074032244","-14.382276074032244","-14.382276074032244"
"275","-14.589413210823158","-14.589413210823158","-14.589413210823158","-14.4582115702123","-14.4582115702123","-14.4582115702123"
"276","-14.6680175980932","-14.6680175980932","-14.6680175980932","-14.533872900546392","-14.533872900546392","-14.533872900546392"
"277","-14.746698609659315","-14.746698609659315","-14.746698609659315","-14.609272613588892","-14.609272613588892","-14.609272613588892"
"278","-14.825399069815992","-14.825399069815992","-14.825399069815992","-14.684436803213302","-14.684436803213302","-14.684436803213302"
"279","-14.904047881007838","-14.904047881007838","-14.904047881007838","-14.759404514506556","-14.759404514506556","-14.759404514506556"
"280","-14.982641455889286","-14.982641455889286","-14.982641455889286","-14.834227275886652","-14.834227275886652","-14.834227275886652"
"281","-15.061159163108634","-15.061159163108634","-15.061159163108634","-14.908881913288983","-14.908881913288983","-14.908881913288983"
"282","-15.139570940085077","-15.139570940085077","-15.139570940085077","-14.983361713413531","-14.983361713413531","-14.983361713413531"
"283","-15.217840526272312","-15.217840526272312","-15.217840526272312","-15.057670194482705","-15.057670194482705","-15.057670194482705"
"284","-15.295930229437088","-15.295930229437088","-15.295930229437088","-15.131817439513936","-15.131817439513936","-15.131817439513936"
"285","-15.373804284186322","-15.373804284186322","-15.373804284186322","-15.205814370314672","-15.205814370314672","-15.205814370314672"
"286","-15.45143378092782","-15.45143378092782","-15.45143378092782","-15.279669587089307","-15.279669587089307","-15.279669587089307"
"287","-15.528796106615724","-15.528796106615724","-15.528796106615724","-15.353386351956772","-15.353386351956772","-15.353386351956772"
"288","-15.605878518318201","-15.605878518318201","-15.605878518318201","-15.426959644490223","-15.426959644490223","-15.426959644490223"
"289","-15.682681122976318","-15.682681122976318","-15.682681122976318","-15.50037369781541","-15.50037369781541","-15.50037369781541"
"290","-15.759217742509074","-15.759217742509074","-15.759217742509074","-15.57360020613693","-15.57360020613693","-15.57360020613693"
"291","-15.83551287420652","-15.83551287420652","-15.83551287420652","-15.646597591113917","-15.646597591113917","-15.646597591113917"
"292","-15.911606503018728","-15.911606503018728","-15.911606503018728","-15.719406487005255","-15.719406487005255","-15.719406487005255"
"293","-15.987555562100715","-15.987555562100715","-15.987555562100715","-15.792053501303835","-15.792053501303835","-15.792053501303835"
"294","-16.063432943457755","-16.063432943457755","-16.063432943457755","-15.864551897896732","-15.864551897896732","-15.864551897896732"
"295","-16.139327164294365","-16.139327164294365","-16.139327164294365","-15.936907225846229","-15.936907225846229","-15.936907225846229"
"296","-16.215252630355398","-16.215252630355398","-16.215252630355398","-16.009122482178267","-16.009122482178267","-16.009122482178267"
"297","-16.291241695116202","-16.291241695116202","-16.291241695116202","-16.081200600990687","-16.081200600990687","-16.081200600990687"
"298","-16.367338596565443","-16.367338596565443","-16.367338596565443","-16.153149560542936","-16.153149560542936","-16.153149560542936"
"299","-16.443592839549602","-16.443592839549602","-16.443592839549602","-16.22498425263007","-16.22498425263007","-16.22498425263007"
"300","-16.520053533659212","-16.520053533659212","-16.520053533659212","-16.29672901786043","-16.29672901786043","-16.29672901786043"
"301","-16.596765929336073","-16.596765929336073","-16.596765929336073","-16.368423259962785","-16.368423259962785","-16.368423259962785"
"302","-16.673767232102943","-16.673767232102943","-16.673767232102943","-16.44011846502704","-16.44011846502704","-16.44011846502704"
"303","-16.75108588178355","-16.75108588178355","-16.75108588178355","-16.511878921069194","-16.511878921069194","-16.511878921069194"
"304","-16.828738226638364","-16.828738226638364","-16.828738226638364","-16.583782470442923","-16.583782470442923","-16.583782470442923"
"305","-16.90672721814568","-16.90672721814568","-16.90672721814568","-16.655920329014933","-16.655920329014933","-16.655920329014933"
"306","-16.985042131028525","-16.985042131028525","-16.985042131028525","-16.728298691664104","-16.728298691664104","-16.728298691664104"
"307","-17.063656862782267","-17.063656862782267","-17.063656862782267","-16.80094219227117","-16.80094219227117","-16.80094219227117"
"308","-17.142527262670015","-17.142527262670015","-17.142527262670015","-16.873885044621268","-16.873885044621268","-16.873885044621268"
"309","-17.2215963353484","-17.2215963353484","-17.2215963353484","-16.94716557789085","-16.94716557789085","-16.94716557789085"
"310","-17.300798387413828","-17.300798387413828","-17.300798387413828","-17.020822314249234","-17.020822314249234","-17.020822314249234"
"311","-17.38005451280373","-17.38005451280373","-17.38005451280373","-17.094888217644016","-17.094888217644016","-17.094888217644016"
"312","-17.459355246667933","-17.459355246667933","-17.459355246667933","-17.16938801346906","-17.16938801346906","-17.16938801346906"
"313","-17.53867336033104","-17.53867336033104","-17.53867336033104","-17.244334900715913","-17.244334900715913","-17.244334900715913"
"314","-17.6179715796632","-17.6179715796632","-17.6179715796632","-17.319730758468943","-17.319730758468943","-17.319730758468943"
"315","-17.697205561500077","-17.697205561500077","-17.697205561500077","-17.39556346805171","-17.39556346805171","-17.39556346805171"
"316","-17.776330952640595","-17.776330952640595","-17.776330952640595","-17.471804009936736","-17.471804009936736","-17.471804009936736"
"317","-17.85530462823819","-17.85530462823819","-17.85530462823819","-17.54839632228629","-17.54839632228629","-17.54839632228629"
"318","-17.93408986303642","-17.93408986303642","-17.93408986303642","-17.625356807920866","-17.625356807920866","-17.625356807920866"
"319","-18.012657795076407","-18.012657795076407","-18.012657795076407","-17.702680111430755","-17.702680111430755","-17.702680111430755"
"320","-18.090989155602507","-18.090989155602507","-18.090989155602507","-17.780377329266027","-17.780377329266027","-17.780377329266027"
"321","-18.169075147543953","-18.169075147543953","-18.169075147543953","-17.85847462754952","-17.85847462754952","-17.85847462754952"
"322","-18.246922283904443","-18.246922283904443","-18.246922283904443","-17.93697442189641","-17.93697442189641","-17.93697442189641"
"323","-18.32454993983309","-18.32454993983309","-18.32454993983309","-18.015883165810845","-18.015883165810845","-18.015883165810845"
"324","-18.40199115160248","-18.40199115160248","-18.40199115160248","-18.09521044111135","-18.09521044111135","-18.09521044111135"
"325","-18.479297245743165","-18.479297245743165","-18.479297245743165","-18.17496852023489","-18.17496852023489","-18.17496852023489"
"326","-18.556536046559426","-18.556536046559426","-18.556536046559426","-18.255175793078976","-18.255175793078976","-18.255175793078976"
"327","-18.633790990065545","-18.633790990065545","-18.633790990065545","-18.335856032693037","-18.335856032693037","-18.335856032693037"
"328","-18.711071945077286","-18.711071945077286","-18.711071945077286","-18.417038113016137","-18.417038113016137","-18.417038113016137"
"329","-18.78840798043098","-18.78840798043098","-18.78840798043098","-18.49868382861249","-18.49868382861249","-18.49868382861249"
"330","-18.865840169724905","-18.865840169724905","-18.865840169724905","-18.58077041146112","-18.58077041146112","-18.58077041146112"
"331","-18.943415763046158","-18.943415763046158","-18.943415763046158","-18.663284104506328","-18.663284104506328","-18.663284104506328"
