"Step","chocolate-eon-503 - position_y","chocolate-eon-503 - position_y__MIN","chocolate-eon-503 - position_y__MAX","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"150","-5.881894247025679","-5.881894247025679","-5.881894247025679","-5.812738682433952","-5.812738682433952","-5.812738682433952","-5.614970299223906","-5.614970299223906","-5.614970299223906"
"151","-5.942910156560327","-5.942910156560327","-5.942910156560327","-5.874979497707547","-5.874979497707547","-5.874979497707547","-5.6757069132443805","-5.6757069132443805","-5.6757069132443805"
"152","-6.003876946065965","-6.003876946065965","-6.003876946065965","-5.937543064321854","-5.937543064321854","-5.937543064321854","-5.736591358200858","-5.736591358200858","-5.736591358200858"
"153","-6.064801124206236","-6.064801124206236","-6.064801124206236","-6.0003895628777375","-6.0003895628777375","-6.0003895628777375","-5.7975635328451","-5.7975635328451","-5.7975635328451"
"154","-6.1256896590569445","-6.1256896590569445","-6.1256896590569445","-6.063466830236062","-6.063466830236062","-6.063466830236062","-5.858641073541404","-5.858641073541404","-5.858641073541404"
"155","-6.186556574482915","-6.186556574482915","-6.186556574482915","-6.126713346005587","-6.126713346005587","-6.126713346005587","-5.919827653957539","-5.919827653957539","-5.919827653957539"
"156","-6.247423411286769","-6.247423411286769","-6.247423411286769","-6.190057180130833","-6.190057180130833","-6.190057180130833","-5.98111767091984","-5.98111767091984","-5.98111767091984"
"157","-6.3083236882732185","-6.3083236882732185","-6.3083236882732185","-6.253416916868766","-6.253416916868766","-6.253416916868766","-6.042503132480094","-6.042503132480094","-6.042503132480094"
"158","-6.369302874895406","-6.369302874895406","-6.369302874895406","-6.316780085919946","-6.316780085919946","-6.316780085919946","-6.103974915214295","-6.103974915214295","-6.103974915214295"
"159","-6.430418967512353","-6.430418967512353","-6.430418967512353","-6.3801216543107175","-6.3801216543107175","-6.3801216543107175","-6.165528003302213","-6.165528003302213","-6.165528003302213"
"160","-6.491745056447592","-6.491745056447592","-6.491745056447592","-6.44340842808886","-6.44340842808886","-6.44340842808886","-6.227164724765985","-6.227164724765985","-6.227164724765985"
"161","-6.553359356806178","-6.553359356806178","-6.553359356806178","-6.5066042914127316","-6.5066042914127316","-6.5066042914127316","-6.288894049700098","-6.288894049700098","-6.288894049700098"
"162","-6.615349945384798","-6.615349945384798","-6.615349945384798","-6.56967681237575","-6.56967681237575","-6.56967681237575","-6.350736427894903","-6.350736427894903","-6.350736427894903"
"163","-6.677809394366948","-6.677809394366948","-6.677809394366948","-6.632596280482232","-6.632596280482232","-6.632596280482232","-6.412724416129404","-6.412724416129404","-6.412724416129404"
"164","-6.740834641067599","-6.740834641067599","-6.740834641067599","-6.695345394469723","-6.695345394469723","-6.695345394469723","-6.474902322811512","-6.474902322811512","-6.474902322811512"
"165","-6.80444480969485","-6.80444480969485","-6.80444480969485","-6.757915709878704","-6.757915709878704","-6.757915709878704","-6.537326109360968","-6.537326109360968","-6.537326109360968"
"166","-6.868748352584952","-6.868748352584952","-6.868748352584952","-6.820311028470086","-6.820311028470086","-6.820311028470086","-6.599977010716006","-6.599977010716006","-6.599977010716006"
"167","-6.933765376580464","-6.933765376580464","-6.933765376580464","-6.8825491099942555","-6.8825491099942555","-6.8825491099942555","-6.6628511285799865","-6.6628511285799865","-6.6628511285799865"
"168","-6.999532833646396","-6.999532833646396","-6.999532833646396","-6.944658696186104","-6.944658696186104","-6.944658696186104","-6.72595169978318","-6.72595169978318","-6.72595169978318"
"169","-7.0660833169273225","-7.0660833169273225","-7.0660833169273225","-7.006681849917681","-7.006681849917681","-7.006681849917681","-6.789285337828977","-6.789285337828977","-6.789285337828977"
"170","-7.133439050718871","-7.133439050718871","-7.133439050718871","-7.068677266296228","-7.068677266296228","-7.068677266296228","-6.852858011801491","-6.852858011801491","-6.852858011801491"
"171","-7.201606006853934","-7.201606006853934","-7.201606006853934","-7.130717747777819","-7.130717747777819","-7.130717747777819","-6.9166714597630445","-6.9166714597630445","-6.9166714597630445"
"172","-7.270587289423504","-7.270587289423504","-7.270587289423504","-7.192889360343581","-7.192889360343581","-7.192889360343581","-6.980720161847695","-6.980720161847695","-6.980720161847695"
"173","-7.340373095085631","-7.340373095085631","-7.340373095085631","-7.255290540031727","-7.255290540031727","-7.255290540031727","-7.044990343807812","-7.044990343807812","-7.044990343807812"
"174","-7.4109437837937255","-7.4109437837937255","-7.4109437837937255","-7.317940056918466","-7.317940056918466","-7.317940056918466","-7.1094584773702945","-7.1094584773702945","-7.1094584773702945"
"175","-7.482265375232445","-7.482265375232445","-7.482265375232445","-7.380961347412805","-7.380961347412805","-7.380961347412805","-7.174089258357378","-7.174089258357378","-7.174089258357378"
"176","-7.5542950244774545","-7.5542950244774545","-7.5542950244774545","-7.444389698997028","-7.444389698997028","-7.444389698997028","-7.238834399893302","-7.238834399893302","-7.238834399893302"
"177","-7.626987553630383","-7.626987553630383","-7.626987553630383","-7.508268472709919","-7.508268472709919","-7.508268472709919","-7.303625788011788","-7.303625788011788","-7.303625788011788"
"178","-7.700291610056029","-7.700291610056029","-7.700291610056029","-7.572641148588218","-7.572641148588218","-7.572641148588218","-7.36849042506607","-7.36849042506607","-7.36849042506607"
"179","-7.774136811679349","-7.774136811679349","-7.774136811679349","-7.637546817082161","-7.637546817082161","-7.637546817082161","-7.433438191643174","-7.433438191643174","-7.433438191643174"
"180","-7.848385424907981","-7.848385424907981","-7.848385424907981","-7.703016926161907","-7.703016926161907","-7.703016926161907","-7.49846454123994","-7.49846454123994","-7.49846454123994"
"181","-7.922783876635156","-7.922783876635156","-7.922783876635156","-7.769072148318465","-7.769072148318465","-7.769072148318465","-7.563561326360425","-7.563561326360425","-7.563561326360425"
"182","-7.996925914464088","-7.996925914464088","-7.996925914464088","-7.835723494480193","-7.835723494480193","-7.835723494480193","-7.628719338460446","-7.628719338460446","-7.628719338460446"
"183","-8.070594717322495","-8.070594717322495","-8.070594717322495","-7.902968689656258","-7.902968689656258","-7.902968689656258","-7.693930907014872","-7.693930907014872","-7.693930907014872"
"184","-8.14368303438389","-8.14368303438389","-8.14368303438389","-7.970792816293246","-7.970792816293246","-7.970792816293246","-7.75919628836563","-7.75919628836563","-7.75919628836563"
"185","-8.216028960661754","-8.216028960661754","-8.216028960661754","-8.039166998140555","-8.039166998140555","-8.039166998140555","-7.824521702969118","-7.824521702969118","-7.824521702969118"
"186","-8.287689020820277","-8.287689020820277","-8.287689020820277","-8.108048952208545","-8.108048952208545","-8.108048952208545","-7.889924787418961","-7.889924787418961","-7.889924787418961"
"187","-8.358796405766801","-8.358796405766801","-8.358796405766801","-8.177380140535004","-8.177380140535004","-8.177380140535004","-7.955436715056761","-7.955436715056761","-7.955436715056761"
"188","-8.429351541999393","-8.429351541999393","-8.429351541999393","-8.247090183698013","-8.247090183698013","-8.247090183698013","-8.02110009666332","-8.02110009666332","-8.02110009666332"
"189","-8.499493880244085","-8.499493880244085","-8.499493880244085","-8.31710247555266","-8.31710247555266","-8.31710247555266","-8.086969620797177","-8.086969620797177","-8.086969620797177"
"190","-8.5693138084716","-8.5693138084716","-8.5693138084716","-8.38733427753813","-8.38733427753813","-8.38733427753813","-8.153024582431888","-8.153024582431888","-8.153024582431888"
"191","-8.638731781458159","-8.638731781458159","-8.638731781458159","-8.457769448462571","-8.457769448462571","-8.457769448462571","-8.219259885180714","-8.219259885180714","-8.219259885180714"
"192","-8.707703938311756","-8.707703938311756","-8.707703938311756","-8.528379349795443","-8.528379349795443","-8.528379349795443","-8.285679375418905","-8.285679375418905","-8.285679375418905"
"193","-8.776157294189723","-8.776157294189723","-8.776157294189723","-8.599129163074736","-8.599129163074736","-8.599129163074736","-8.352290303702572","-8.352290303702572","-8.352290303702572"
"194","-8.843998077773112","-8.843998077773112","-8.843998077773112","-8.669981774266502","-8.669981774266502","-8.669981774266502","-8.419100173630328","-8.419100173630328","-8.419100173630328"
"195","-8.91114112713659","-8.91114112713659","-8.91114112713659","-8.740901078120473","-8.740901078120473","-8.740901078120473","-8.486112498118828","-8.486112498118828","-8.486112498118828"
"196","-8.977496797262718","-8.977496797262718","-8.977496797262718","-8.81185539892856","-8.81185539892856","-8.81185539892856","-8.553324319951054","-8.553324319951054","-8.553324319951054"
"197","-9.04297911349566","-9.04297911349566","-9.04297911349566","-8.88281938393403","-8.88281938393403","-8.88281938393403","-8.620723820048509","-8.620723820048509","-8.620723820048509"
"198","-9.107518854932064","-9.107518854932064","-9.107518854932064","-8.9537771700578","-8.9537771700578","-8.9537771700578","-8.688288452198744","-8.688288452198744","-8.688288452198744"
"199","-9.171066014634675","-9.171066014634675","-9.171066014634675","-9.024724560479353","-9.024724560479353","-9.024724560479353","-8.75598445936692","-8.75598445936692","-8.75598445936692"
"200","-9.23359208727882","-9.23359208727882","-9.23359208727882","-9.095669105665937","-9.095669105665937","-9.095669105665937","-8.823758752734792","-8.823758752734792","-8.823758752734792"
"201","-9.295080229749132","-9.295080229749132","-9.295080229749132","-9.166628399876389","-9.166628399876389","-9.166628399876389","-8.891632913293432","-8.891632913293432","-8.891632913293432"
"202","-9.355533639971593","-9.355533639971593","-9.355533639971593","-9.23763629174025","-9.23763629174025","-9.23763629174025","-8.959625536056103","-8.959625536056103","-8.959625536056103"
"203","-9.414974899434725","-9.414974899434725","-9.414974899434725","-9.308741155061751","-9.308741155061751","-9.308741155061751","-9.027755007990919","-9.027755007990919","-9.027755007990919"
"204","-9.473449598360952","-9.473449598360952","-9.473449598360952","-9.379924513057649","-9.379924513057649","-9.379924513057649","-9.096031923998273","-9.096031923998273","-9.096031923998273"
"205","-9.531018369892374","-9.531018369892374","-9.531018369892374","-9.451182280525217","-9.451182280525217","-9.451182280525217","-9.164457840162004","-9.164457840162004","-9.164457840162004"
"206","-9.587744702796837","-9.587744702796837","-9.587744702796837","-9.522520629210458","-9.522520629210458","-9.522520629210458","-9.23303660520967","-9.23303660520967","-9.23303660520967"
"207","-9.643741505349755","-9.643741505349755","-9.643741505349755","-9.59395142592914","-9.59395142592914","-9.59395142592914","-9.301775291064102","-9.301775291064102","-9.301775291064102"
"208","-9.699094144536971","-9.699094144536971","-9.699094144536971","-9.665487194046625","-9.665487194046625","-9.665487194046625","-9.370687921049887","-9.370687921049887","-9.370687921049887"
"209","-9.753803148508927","-9.753803148508927","-9.753803148508927","-9.737138746860891","-9.737138746860891","-9.737138746860891","-9.43980101003288","-9.43980101003288","-9.43980101003288"
"210","-9.807758519773037","-9.807758519773037","-9.807758519773037","-9.808911502443454","-9.808911502443454","-9.808911502443454","-9.509151165287358","-9.509151165287358","-9.509151165287358"
"211","-9.860912667469774","-9.860912667469774","-9.860912667469774","-9.880803327358501","-9.880803327358501","-9.880803327358501","-9.578786072124048","-9.578786072124048","-9.578786072124048"
"212","-9.913438440308786","-9.913438440308786","-9.913438440308786","-9.95280191206436","-9.95280191206436","-9.95280191206436","-9.64876283471944","-9.64876283471944","-9.64876283471944"
"213","-9.965607810826699","-9.965607810826699","-9.965607810826699","-10.02488248134886","-10.02488248134886","-10.02488248134886","-9.71906454938403","-9.71906454938403","-9.71906454938403"
"214","-10.017551634733532","-10.017551634733532","-10.017551634733532","-10.097010512238914","-10.097010512238914","-10.097010512238914","-9.789688410799675","-9.789688410799675","-9.789688410799675"
"215","-10.069499689324774","-10.069499689324774","-10.069499689324774","-10.169139699232376","-10.169139699232376","-10.169139699232376","-9.86064019629299","-9.86064019629299","-9.86064019629299"
"216","-10.121946964622985","-10.121946964622985","-10.121946964622985","-10.2412129742924","-10.2412129742924","-10.2412129742924","-9.931929161649336","-9.931929161649336","-9.931929161649336"
"217","-10.175016023770734","-10.175016023770734","-10.175016023770734","-10.31316070070126","-10.31316070070126","-10.31316070070126","-10.003564369626986","-10.003564369626986","-10.003564369626986"
"218","-10.2289549611008","-10.2289549611008","-10.2289549611008","-10.384982038037446","-10.384982038037446","-10.384982038037446","-10.07555089748771","-10.07555089748771","-10.07555089748771"
"219","-10.283853685017391","-10.283853685017391","-10.283853685017391","-10.456661009610622","-10.456661009610622","-10.456661009610622","-10.147888033076075","-10.147888033076075","-10.147888033076075"
"220","-10.33978279185781","-10.33978279185781","-10.33978279185781","-10.528171660026791","-10.528171660026791","-10.528171660026791","-10.220566434176735","-10.220566434176735","-10.220566434176735"
"221","-10.396900424494389","-10.396900424494389","-10.396900424494389","-10.59948460856009","-10.59948460856009","-10.59948460856009","-10.293569326845553","-10.293569326845553","-10.293569326845553"
"222","-10.455340214586446","-10.455340214586446","-10.455340214586446","-10.670570043768667","-10.670570043768667","-10.670570043768667","-10.366868598932667","-10.366868598932667","-10.366868598932667"
"223","-10.515213394396797","-10.515213394396797","-10.515213394396797","-10.741397208462809","-10.741397208462809","-10.741397208462809","-10.440425520488843","-10.440425520488843","-10.440425520488843"
"224","-10.576516612500681","-10.576516612500681","-10.576516612500681","-10.811945834122092","-10.811945834122092","-10.811945834122092","-10.514191045676606","-10.514191045676606","-10.514191045676606"
