,x_0,y_0,delta_0,v_0,phi_0,phi_dot_0,beta_0,theta_0,stvel_0,acc_0,comp_0,oob_0
735,5.3890233,-47.394894,-0.26332834,9.625474,3.1113439,-1.598178,0.20721962,74.82675,1.7959052,4.239659,0.046533387,0.0
736,5.294272,-47.41184,-0.2453693,9.6678705,3.0953622,-1.7057258,0.2057983,74.92301,1.8716903,3.829934,0.04545306,0.0
737,5.1988215,-47.4272,-0.2266524,9.70617,3.078305,-1.7984512,0.20589215,75.019684,1.9436209,3.4730844,0.045898438,0.0
738,5.102745,-47.440994,-0.20721619,9.7409,3.0603204,-1.8661854,0.20730738,75.116745,2.014764,3.146624,0.04544242,0.0
739,5.0061088,-47.45324,-0.18706855,9.772367,3.0416586,-1.9032739,0.20975596,75.21416,2.0803573,2.84871,0.045659985,0.0
740,4.9089737,-47.463947,-0.16626498,9.800854,3.0226257,-1.9057858,0.21290848,75.31188,2.1382306,2.5783808,0.045333933,0.0
741,4.811397,-47.47314,-0.14488266,9.826637,3.003568,-1.871249,0.2164119,75.40989,2.1833913,2.329045,0.046089374,0.0
742,4.713433,-47.48084,-0.12304875,9.849928,2.9848554,-1.798941,0.21990398,75.49815,2.2156289,2.1016238,0.045408398,0.0
743,4.61513,-47.487057,-0.10089247,9.870944,2.966866,-1.6890247,0.22303021,75.59666,2.2290769,1.8912913,0.046213623,0.0
744,4.5165353,-47.49182,-0.0786017,9.889857,2.9499757,-1.5428675,0.2254518,75.695366,2.2229064,1.6989692,0.04608912,0.0
745,4.4176936,-47.495167,-0.05637264,9.906847,2.9345472,-1.362482,0.22685541,75.794266,2.196421,1.522606,0.046667963,0.0
746,4.3186445,-47.497128,-0.034408428,9.922073,2.9209223,-1.1506689,0.22695795,75.89333,2.151857,1.3546681,0.046505716,0.0
747,4.2194257,-47.497753,-0.012889859,9.935619,2.9094155,-0.9113053,0.225513,75.98255,2.0874817,1.1955581,0.046492063,0.0
748,4.120072,-47.49709,0.007984957,9.947576,2.9003026,-0.648431,0.22231987,76.08191,1.9987948,1.0480237,0.045370433,0.0
749,4.0206137,-47.495205,0.027972905,9.9580555,2.8938181,-0.36608407,0.21722236,76.18138,1.8885629,0.9043118,0.045885112,0.0
750,3.9210796,-47.49216,0.046858534,9.967098,2.8901575,-0.06914237,0.21010606,76.28097,1.763717,0.77210236,0.046246894,0.0
751,3.8214939,-47.488045,0.064495705,9.974819,2.889466,0.23793608,0.2009041,76.370636,1.6271589,0.64983505,0.045566414,0.0
752,3.7218764,-47.482937,0.080767296,9.9813175,2.8918452,0.55062896,0.18959299,76.47038,1.4653757,0.53679043,0.047919165,0.0
753,3.622244,-47.476936,0.09542105,9.986686,2.8973517,0.86451787,0.17619187,76.5702,1.2986856,0.4271755,0.056539893,0.0
754,3.522608,-47.470146,0.10840791,9.990957,2.9059968,1.1746567,0.16075653,76.660065,1.0968101,0.33176708,0.046034336,0.0
755,3.4229782,-47.462677,0.119376004,9.994275,2.9177434,1.4769764,0.14338614,76.75997,0.95150924,0.2459736,0.04622075,0.0
756,3.3233588,-47.454643,0.1288911,9.996735,2.9325132,1.7665087,0.12420663,76.85992,0.6936921,0.1685944,0.04593409,0.0
757,3.2237513,-47.446167,0.13582802,9.998421,2.9501781,2.0405436,0.10340076,76.959885,0.5220266,0.032058068,0.044521667,0.0
758,3.124154,-47.437378,0.14104828,9.998741,2.9705837,2.2922947,0.08114643,77.05987,0.22657943,0.08247589,0.04415379,0.0
759,3.0245702,-47.428406,0.14331408,9.999566,2.9935067,2.5209715,0.057680048,77.14986,-0.013974514,-0.1814061,0.045010425,0.0
760,2.9249828,-47.41938,0.14317434,9.997752,3.0187163,2.7196393,0.03324245,77.249855,-0.15156446,-0.07532932,0.04529454,0.0
761,2.8254066,-47.41043,0.1416587,9.996999,3.0459127,2.8833137,0.008094903,77.34983,-0.26518193,-0.11163254,0.045017127,0.0
762,2.7258198,-47.401684,0.13900687,9.995883,3.074746,3.0123844,-0.017403455,77.4498,-0.25190926,-0.009825907,0.045209706,0.0
763,2.6262157,-47.393272,0.13648778,9.995785,3.1048696,3.1037745,-0.042924017,77.54976,-0.20107338,0.08060764,0.04741394,0.0
764,2.5265746,-47.38532,0.13447705,9.996591,3.1359074,3.161024,-0.06808554,77.63972,-0.09408389,0.112794206,0.046615146,0.0
765,2.4268806,-47.377953,0.1335362,9.997719,3.1675177,3.1909266,-0.09255298,77.739685,0.04374678,0.14262867,0.050173275,0.0
766,2.3271253,-47.371296,0.13397367,9.999145,3.199427,3.199977,-0.11606411,77.83966,0.19361071,0.085390486,0.045545198,0.0
767,2.2273033,-47.36548,0.13590978,9.999999,3.2314267,3.1999958,-0.13842736,77.93965,0.3002813,0.0071582906,0.04481679,0.0
768,2.1274214,-47.36062,0.13891259,10.000071,3.2634268,3.1995392,-0.15957536,78.03965,0.3276975,-0.018804984,0.045504563,0.0
769,2.0274918,-47.356846,0.14218956,9.999882,3.295422,3.1999846,-0.17953931,78.13965,0.27287564,0.008895973,0.045028638,0.0
770,1.9275261,-47.354275,0.14491832,9.999971,3.327422,3.198804,-0.19838275,78.23965,0.29615065,-0.025226444,0.04529682,0.0
771,1.8275342,-47.35302,0.14787982,9.999719,3.35941,3.19991,-0.21616219,78.33965,0.2585049,0.019500457,0.045201458,0.0
772,1.7275372,-47.353184,0.15046488,9.999914,3.3914092,3.19753,-0.23294951,78.439644,0.26801285,-0.02998092,0.04632889,0.0
773,1.6275523,-47.354874,0.15314502,9.999614,3.4233844,3.1999705,-0.24877204,78.52965,0.25136527,0.022293622,0.045283403,0.0
774,1.5276107,-47.358173,0.15565866,9.999837,3.455384,3.1975977,-0.2637248,78.63964,0.2059451,-0.015108722,0.046232164,0.0
775,1.4277376,-47.36318,0.1577181,9.999686,3.48736,3.1999488,-0.2778105,78.73964,0.14621459,0.0011125671,0.04609255,0.0
776,1.3279716,-47.36997,0.15918025,9.999697,3.5193596,3.1998262,-0.2911321,78.83964,0.22438732,-0.017936822,0.045037612,0.0
777,1.2283496,-47.37862,0.16142413,9.999517,3.5513577,3.1999507,-0.30372027,78.93964,0.22888093,-0.009339477,0.045071878,0.0
778,1.1289161,-47.389206,0.16371293,9.999424,3.5833573,3.1999662,-0.3155956,79.03963,0.14862023,0.0019963623,0.045702156,0.0
779,1.0297167,-47.401787,0.16519915,9.999444,3.615357,3.199971,-0.3267933,79.139626,0.20953697,-0.0045340615,0.04500342,0.0
780,0.9308003,-47.41643,0.16729452,9.999399,3.6473567,3.1999617,-0.33736908,79.23962,0.11614562,0.0061667208,0.046680972,0.0
781,0.83222073,-47.43319,0.16845597,9.99946,3.6793563,3.1999564,-0.3473398,79.339615,0.20453662,-0.00227161,0.046502117,0.0
782,0.73403364,-47.452118,0.17050134,9.999437,3.711356,3.1998084,-0.35676083,79.439606,0.09909407,0.008721371,0.04557962,0.0
783,0.6362991,-47.473255,0.17149228,9.999525,3.7433538,3.1999764,-0.36563697,79.5296,0.1610055,0.010565187,0.04599471,0.0
784,0.5390785,-47.496647,0.17310233,9.999631,3.7753537,3.1985788,-0.37402666,79.62959,0.10053134,-0.0008601483,0.04551816,0.0
785,0.44243622,-47.522327,0.17410764,9.999622,3.8073394,3.1999056,-0.38192418,79.72959,0.06169879,0.029724093,0.044927325,0.0
786,0.34644064,-47.55033,0.17472464,9.999919,3.8393385,3.195861,-0.3893973,79.82959,0.15181102,-0.03327884,0.044986524,0.0
787,0.25115782,-47.580677,0.17624274,9.999586,3.8712971,3.1998641,-0.39642528,79.92959,-0.015091397,0.03714136,0.046569098,0.0
788,0.15666425,-47.61339,0.17609183,9.999958,3.9032958,3.1941285,-0.40308708,80.02959,0.2649021,-0.02781975,0.045595482,0.0
789,0.0630263,-47.64849,0.17874084,9.99968,3.9352372,3.1951787,-0.40934893,80.11958,-0.082490884,0.02841627,0.047025733,0.0
790,-0.029677011,-47.685978,0.17791595,9.999964,3.9671888,3.192688,-0.41522685,80.21958,0.16827242,-0.03754605,0.044709783,0.0
791,-0.12137403,-47.725872,0.17959866,9.999588,3.9991157,3.1953108,-0.42079473,80.31958,0.05758669,0.03327736,0.04613146,0.0
792,-0.21198434,-47.76817,0.18017453,9.999921,4.031069,3.188956,-0.42605457,80.41958,0.07025167,-0.029688563,0.04960054,0.0
793,-0.30143645,-47.81287,0.18087704,9.999624,4.0629582,3.1926632,-0.4309631,80.52957,0.17503022,0.020426642,0.04514871,0.0
794,-0.38964748,-47.859966,0.18262735,9.999828,4.094885,3.1876018,-0.43563372,80.62957,0.12934178,-0.01213869,0.04874086,0.0
795,-0.476544,-47.90945,0.18392077,9.999707,4.126761,3.191695,-0.43996665,80.73957,0.043949142,-0.02227138,0.046179637,0.0
796,-0.5620438,-47.961308,0.18436027,9.999484,4.158678,3.1989799,-0.44408116,80.91956,0.06705463,0.0067936145,0.046463415,0.0
797,-0.646067,-48.015522,0.1850308,9.999553,4.1906676,3.1999345,-0.44804156,81.09956,0.06718196,0.013069603,0.04668261,0.0
798,-0.7285385,-48.072067,0.18570262,9.999683,4.222667,3.1998746,-0.45178804,81.27956,0.052565075,0.014008477,0.045059487,0.0
799,-0.8093807,-48.130924,0.18622828,9.999824,4.254666,3.1999214,-0.4553218,81.47955,-0.060666524,0.013945611,0.045519218,0.0
800,-0.8885162,-48.192055,0.1856216,9.999963,4.286665,3.1998756,-0.45865867,81.66955,-0.37911186,-0.007637846,0.045140173,0.0
801,-0.9658683,-48.255432,0.1818305,9.9998865,4.318664,3.1999662,-0.46183664,81.84955,-0.63951916,-0.085901715,0.04502252,0.0
802,-1.0413613,-48.32101,0.1754353,9.999027,4.3506637,3.1999686,-0.46494538,82.019554,-0.90494764,-0.21233878,0.04552417,0.0
803,-1.1149223,-48.388737,0.16638583,9.996903,4.3826632,3.199978,-0.46805286,82.16954,-1.1978154,-0.38841364,0.047240317,0.0
804,-1.1864808,-48.458546,0.15440767,9.99302,4.414663,3.1999917,-0.47122654,82.30951,-1.5099498,-0.62081444,0.047365725,0.0
805,-1.2559705,-48.530357,0.13930817,9.986812,4.446663,3.1999872,-0.47453955,82.43944,-1.8316834,-0.9159764,0.045622334,0.0
806,-1.3233299,-48.60409,0.120991334,9.977652,4.478663,3.1999874,-0.47806948,82.55931,-2.1423216,-1.2787992,0.044695236,0.0
807,-1.3885034,-48.67964,0.09956812,9.964864,4.5106626,3.1999443,-0.48189804,82.679085,-2.2710428,-1.1438738,0.04462433,0.0
808,-1.4514422,-48.756897,0.07685769,9.953425,4.542662,3.1045606,-0.4860491,82.79874,-2.2436104,-0.6322774,0.048820704,0.0
809,-1.5121356,-48.835785,0.05442159,9.947103,4.5737076,2.858333,-0.4895401,82.908264,-2.1867735,-0.19593456,0.058178954,0.0
810,-1.5705955,-48.916264,0.032553855,9.945143,4.602291,2.4941256,-0.49090147,83.00774,-2.0974145,0.11754333,0.04549521,0.0
811,-1.626832,-48.99829,0.011579708,9.946319,4.627232,2.0502818,-0.48907644,83.10719,-1.9957789,0.35083416,0.0452805,0.0
812,-1.6808594,-49.0818,-0.008378081,9.949827,4.647735,1.5552084,-0.4834349,83.196655,-1.9342799,0.6040408,0.04465607,0.0
813,-1.7327037,-49.166725,-0.027720882,9.955867,4.663287,1.0193106,-0.4736448,83.29615,-1.7719724,0.72125703,0.045022644,0.0
814,-1.7824095,-49.252987,-0.045440607,9.963079,4.6734805,0.47464454,-0.45953095,83.395706,-1.4949492,0.6873644,0.04587285,0.0
815,-1.8300387,-49.340496,-0.060390096,9.969954,4.678227,-0.047228865,-0.44121853,83.49534,-1.4834502,0.75752515,0.04405135,0.0
816,-1.8756688,-49.42914,-0.0752246,9.977529,4.6777544,-0.55155295,-0.41906798,83.59504,-1.2591939,0.6815276,0.04572206,0.0
817,-1.9194,-49.51882,-0.08781654,9.984344,4.672239,-1.0183544,-0.3934718,83.69482,-0.5918209,0.33836147,0.046382714,0.0
818,-1.9613502,-49.609425,-0.09373475,9.987727,4.6620555,-1.4145741,-0.3649559,83.79466,-0.69312304,0.4137746,0.044918984,0.0
819,-2.0016463,-49.70081,-0.10066598,9.991865,4.6479096,-1.7746369,-0.33414492,83.88454,-0.5980622,0.3392642,0.04441948,0.0
820,-2.0404296,-49.792896,-0.1066466,9.995258,4.630163,-2.089409,-0.30155957,83.98445,-0.4065257,0.23536026,0.04518111,0.0
821,-2.0778553,-49.88558,-0.11071186,9.997611,4.609269,-2.3593693,-0.26771677,84.084404,-0.22802511,0.13259725,0.046042293,0.0
822,-2.1140862,-49.978756,-0.11299211,9.998938,4.5856757,-2.5853043,-0.23307438,84.18439,-0.10934501,0.07042308,0.045963187,0.0
823,-2.1492898,-50.072346,-0.114085555,9.999641,4.5598226,-2.7707212,-0.1980598,84.28437,-0.024076661,0.029566672,0.04594902,0.0
824,-2.1836374,-50.166256,-0.11432633,9.999937,4.5321155,-2.9186046,-0.16306159,84.38437,0.04180576,0.009825805,0.045332573,0.0
825,-2.2173002,-50.26042,-0.11390827,10.000035,4.502929,-3.0321186,-0.12842809,84.48437,0.09435549,0.009916203,0.045354456,0.0
826,-2.2504497,-50.354767,-0.11296471,10.000134,4.472608,-3.1141193,-0.09446398,84.584366,0.11049762,-0.28237835,0.0441545,0.0
827,-2.2832558,-50.449234,-0.11185974,9.997311,4.441467,-3.1634853,-0.06143958,84.68437,0.21163334,-0.8681016,0.04573191,0.0
828,-2.3158746,-50.543736,-0.1097434,9.98863,4.409832,-3.1894095,-0.029623568,84.78434,0.2648368,-1.1036061,0.04651203,0.0
829,-2.348448,-50.63816,-0.10709503,9.977594,4.377938,-3.1999896,0.0008485336,84.88423,0.29674026,-1.3527855,0.046291158,0.0
830,-2.3811195,-50.732437,-0.10412763,9.9640665,4.345938,-3.1999986,0.029908516,84.98401,0.557121,-1.8276088,0.044902038,0.0
831,-2.4140234,-50.82649,-0.09855642,9.94579,4.313938,-3.1999974,0.057536613,85.08365,0.77965605,-2.3412764,0.045094565,0.0
832,-2.447277,-50.920223,-0.09075986,9.922378,4.281938,-3.1999986,0.08388258,85.183105,1.1141005,-2.8676655,0.04477274,0.0
833,-2.4809806,-51.013546,-0.07961886,9.893701,4.249938,-3.1999984,0.109080784,85.282326,1.360608,-3.5084643,0.044266548,0.0
834,-2.515219,-51.10637,-0.06601278,9.858616,4.217938,-3.1999977,0.13330066,85.37126,1.6528351,-4.1888967,0.04551003,0.0
835,-2.5500546,-51.198597,-0.049484428,9.816727,4.185938,-3.1999984,0.15668203,85.46985,1.9300834,-4.9478517,0.049541097,0.0
836,-2.5855322,-51.290127,-0.030183593,9.767248,4.1539383,-3.1999981,0.17938316,85.568016,2.147771,-5.778504,0.051045734,0.0
837,-2.6216762,-51.380867,-0.008705884,9.709463,4.121938,-3.1999989,0.20156105,85.66569,2.4013698,-6.6490774,0.047004458,0.0
838,-2.658491,-51.47071,0.015307814,9.642973,4.089938,-3.1999981,0.22335349,85.76279,2.3647006,-7.588367,0.04567926,0.0
839,-2.6959622,-51.559563,0.038954817,9.567089,4.057938,-3.199999,0.24492033,85.859215,1.9664083,-8.428841,0.04536859,0.0
840,-2.7340562,-51.647324,0.0586189,9.4828005,4.025938,-3.1999977,0.26628664,85.95489,1.6022449,-8.976987,0.044479035,0.0
841,-2.7727375,-51.733902,0.07464135,9.393031,3.9939382,-3.1999972,0.28728184,86.04971,1.328513,-9.287618,0.0462539,0.0
842,-2.811994,-51.819237,0.08792648,9.300155,3.9619381,-3.1999984,0.30773824,86.133644,1.1218152,-9.442638,0.04524596,0.0
843,-2.8518353,-51.90327,0.09914463,9.205729,3.9299383,-3.1999931,0.32753295,86.22665,0.98785084,-9.500187,0.045104023,0.0
844,-2.8922842,-51.985966,0.10902314,9.110726,3.8979383,-3.199998,0.34658098,86.3187,0.92298955,-9.5097885,0.046381336,0.0
845,-2.9333723,-52.067284,0.11825304,9.015629,3.8659382,-3.1999993,0.36484054,86.40981,0.8773131,-9.5098915,0.045982417,0.0
846,-2.9751332,-52.147182,0.12702617,8.920529,3.8339384,-3.1999996,0.38231036,86.48997,0.83168983,-9.509867,0.045750983,0.0
847,-3.0175982,-52.22563,0.13534306,8.825431,3.8019383,-3.1999922,0.39900032,86.57917,0.7876299,-9.509791,0.045542482,0.0
848,-3.0607936,-52.302593,0.14321937,8.730333,3.7699385,-3.1999981,0.4149199,86.66743,0.7436492,-9.509791,0.046162147,0.0
849,-3.104742,-52.37803,0.15065585,8.635235,3.7379384,-3.1999998,0.43007946,86.75473,0.70015484,-9.509849,0.043878976,0.0
850,-3.1494622,-52.4519,0.1576574,8.540136,3.7059383,-3.1999996,0.44448876,86.831085,0.65698063,-9.50994,0.044764064,0.0
851,-3.1949682,-52.524166,0.1642272,8.445037,3.6739385,-3.199997,0.45815763,86.91648,0.34367362,-9.509972,0.045286205,0.0
852,-3.2412698,-52.59479,0.16766395,8.349937,3.6419384,-3.1999867,0.47109574,87.00093,-0.13806745,-9.414622,0.046062663,0.0
853,-3.2883725,-52.66374,0.16628326,8.255791,3.6099386,-3.1999924,0.48314887,87.07443,-0.58818716,-9.177263,0.045760684,0.0
854,-3.3362947,-52.730965,0.1604014,8.164019,3.5779386,-3.1999972,0.49407193,87.15699,-0.99257165,-8.826357,0.046401028,0.0
855,-3.3850746,-52.79643,0.15047568,8.075755,3.5459387,-3.1999846,0.5036621,87.23863,-1.3419465,-8.391506,0.047083437,0.0
856,-3.434766,-52.86009,0.13705622,7.99184,3.513939,-3.199991,0.51176924,87.30939,-1.6444145,-7.8992786,0.047602817,0.0
857,-3.4854321,-52.921894,0.12061207,7.912847,3.4819388,-3.1999924,0.5182994,87.389305,-1.8986524,-7.369299,0.046988953,0.0
858,-3.53714,-52.98179,0.10162555,7.8391542,3.449939,-3.1999984,0.52320546,87.458435,-2.1782188,-6.817035,0.046446804,0.0
859,-3.5899546,-53.03972,0.07984336,7.7709837,3.417939,-3.1999784,0.52648365,87.55682,-2.3226454,-6.2365103,0.045261435,0.0
860,-3.6439376,-53.09562,0.056616906,7.7086186,3.3859391,-3.19999,0.52812934,87.65454,-2.643362,-5.6609507,0.04500787,0.0
861,-3.6991456,-53.149418,0.030183287,7.652009,3.3539393,-3.199977,0.52822244,87.74162,-2.6499157,-5.045178,0.044606104,0.0
862,-3.7556238,-53.201046,0.0036841289,7.6015573,3.3219395,-3.1999862,0.5267581,87.83814,-2.9439776,-4.46152,0.045048196,0.0
863,-3.8134143,-53.250427,-0.025755648,7.556942,3.2899396,-3.1999843,0.52390045,87.93416,-2.9441917,-3.8403935,0.045063596,0.0
864,-3.8725417,-53.29749,-0.055197563,7.518538,3.2579398,-3.1999836,0.51967144,88.02973,-3.041288,-3.244312,0.04611511,0.0
865,-3.9330258,-53.342148,-0.08561044,7.486095,3.22594,-3.1999905,0.5142394,88.124916,-3.1163287,-2.647813,0.04956482,0.0
866,-3.994871,-53.38433,-0.116773725,7.459617,3.1939402,-3.199984,0.50772095,88.229774,-3.052673,-2.05279,0.050419386,0.0
867,-4.05807,-53.42396,-0.14730045,7.439089,3.1619403,-3.199984,0.50024045,88.34437,-3.107273,-1.4825742,0.046446834,0.0
868,-4.1226063,-53.46096,-0.17837319,7.4242635,3.1299405,-3.1999848,0.49197298,88.468765,-2.835847,-0.9116427,0.04578495,0.0
869,-4.188448,-53.495266,-0.20673166,7.415147,3.0979407,-3.1999962,0.48303488,88.603004,-3.0325556,-0.39543122,0.048170723,0.0
870,-4.255556,-53.52681,-0.23705721,7.4111924,3.0659406,-3.1999717,0.4736533,88.747154,-2.3651557,0.15058815,0.049228054,0.0
871,-4.3238754,-53.555534,-0.26070878,7.4126983,3.0339408,-3.199989,0.46386695,88.891266,-3.0915864,0.58223134,0.04862202,0.0
872,-4.3933487,-53.581383,-0.29162464,7.418521,3.001941,-3.199959,0.4540018,89.03539,-2.0660636,1.1321609,0.048838377,0.0
873,-4.4638987,-53.60432,-0.31228527,7.4298425,2.9699414,-3.1999931,0.4438963,89.17958,-2.4377809,1.517116,0.048670165,0.0
874,-4.535461,-53.624302,-0.33666307,7.4450135,2.9379416,-3.1999574,0.43395403,89.31388,-1.7472056,1.9609181,0.044216894,0.0
875,-4.6079454,-53.641296,-0.35413513,7.4646225,2.905942,-3.1999912,0.42410484,89.43833,-1.7227641,2.2995412,0.043569863,0.0
876,-4.68127,-53.65528,-0.37136278,7.487618,2.873942,-3.1999729,0.41458997,89.56297,-1.2847782,2.6352355,0.04356489,0.0
877,-4.755339,-53.66624,-0.38421056,7.5139704,2.8419423,-3.1999893,0.4054287,89.68785,-1.1092249,2.9061508,0.04442962,0.0
878,-4.830059,-53.674175,-0.3953028,7.543032,2.8099425,-3.199991,0.39674374,89.79299,-0.75008744,3.1511147,0.043571226,0.0
879,-4.9053297,-53.67908,-0.4028037,7.574543,2.7779424,-3.199984,0.3885684,89.87842,-0.6415991,3.342259,0.044395164,0.0
880,-4.9810514,-53.68097,-0.40921968,7.607966,2.7459426,-3.199976,0.3809723,89.964165,-0.37549803,3.5158176,0.04377229,0.0
881,-5.0571227,-53.67985,-0.41297466,7.643124,2.7139428,-3.199987,0.3739509,90.05025,-0.3063588,3.647983,0.04586891,0.0
882,-5.133444,-53.67575,-0.41603824,7.6796036,2.681943,-3.1999838,0.367534,90.13668,-0.14366214,3.7668576,0.044199485,0.0
883,-5.209914,-53.668686,-0.41747487,7.7172723,2.649943,-3.1999815,0.36169794,90.25347,-0.10151072,3.8582075,0.04591963,0.0
884,-5.2864366,-53.658684,-0.41848996,7.7558546,2.6179433,-3.1999545,0.3564406,90.380646,-0.028344302,3.9388528,0.045651913,0.0
885,-5.362913,-53.64578,-0.4187734,7.795243,2.5859437,-3.199989,0.3517299,90.5482,-0.011959079,4.0049047,0.046744753,0.0
886,-5.4392505,-53.62999,-0.418893,7.835292,2.5539439,-3.1999857,0.34754327,90.716156,0.0010291443,4.0640173,0.04850119,0.0
887,-5.5153556,-53.61136,-0.41888273,7.875932,2.521944,-3.1999867,0.34384525,90.85451,-0.0012885993,4.1169605,0.045859504,0.0
888,-5.5911384,-53.589912,-0.4188956,7.917102,2.4899442,-3.199991,0.3406025,90.99327,0.0008456127,4.166237,0.04887305,0.0
889,-5.6665106,-53.56568,-0.41888714,7.958764,2.4579444,-3.199985,0.33778074,91.122444,-0.0007625937,4.2111154,0.04587073,0.0
890,-5.741385,-53.5387,-0.41889477,8.000875,2.4259443,-3.1999917,0.33534902,91.24203,0.0010398481,4.252633,0.045357596,0.0
891,-5.8156776,-53.509,-0.41888437,8.043402,2.3939445,-3.199978,0.33327818,91.352036,-0.00020562793,4.290009,0.050155345,0.0
892,-5.889304,-53.476616,-0.41888642,8.086302,2.3619447,-3.1999862,0.33154157,91.46247,0.00012547176,4.3243327,0.044608135,0.0
893,-5.9621835,-53.44158,-0.41888517,8.129545,2.3299448,-3.1999755,0.33011436,91.56333,0.00076101115,4.3551226,0.04922498,0.0
894,-6.0342345,-53.40393,-0.41887757,8.173097,2.297945,-3.199979,0.32897344,91.66463,-0.0016761024,4.3827076,0.04457387,0.0
895,-6.1053777,-53.363697,-0.41889432,8.216924,2.2659454,-3.19999,0.3280978,91.75636,0.0005715751,4.407795,0.044756074,0.0
896,-6.175534,-53.320923,-0.4188886,8.261002,2.2339454,-3.1999917,0.32746735,91.848526,-0.0007440697,4.429698,0.049411584,0.0
897,-6.244626,-53.275635,-0.41889605,8.305298,2.2019455,-3.1999903,0.3270643,91.94114,0.00069658476,4.4491363,0.04421795,0.0
898,-6.3125772,-53.227882,-0.41888908,8.34979,2.1699457,-3.1999893,0.32687148,92.02419,-0.00031698088,4.4659147,0.043733295,0.0
899,-6.3793116,-53.1777,-0.41889226,8.394448,2.1379457,-3.1999793,0.32687363,92.09769,0.0012099916,4.4803724,0.04434573,0.0
900,-6.4447546,-53.125126,-0.41888016,8.439253,2.1059458,-3.199983,0.32705593,92.18163,-0.0013312864,4.4925075,0.043628246,0.0
901,-6.508832,-53.070206,-0.41889346,8.484178,2.073946,-3.1999798,0.32740548,92.276024,0.00031742064,4.5028386,0.04369158,0.0
902,-6.571471,-53.012985,-0.4188903,8.529206,2.0419464,-3.1999924,0.3279093,92.340866,-0.00041394623,4.5112414,0.0445395,0.0
903,-6.6326,-52.953503,-0.41889444,8.574318,2.0099463,-3.1999772,0.32855645,92.40616,0.0010903268,4.5176635,0.04301358,0.0
904,-6.6921477,-52.89181,-0.41888353,8.619495,1.9779466,-3.199985,0.32933584,92.4719,-0.0006813304,4.5225277,0.044274874,0.0
905,-6.750044,-52.827953,-0.41889033,8.664721,1.9459468,-3.1999545,0.33023825,92.5381,0.0004466395,4.525508,0.04326075,0.0
906,-6.8062196,-52.761982,-0.4188859,8.709975,1.9139472,-3.1999872,0.33125362,92.604744,-0.0007822768,4.527494,0.043871712,0.0
