"Step","MPC_MPCC_f_2022_01_13_11_40_50 - position_y","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MIN","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MAX"
"1291","-11.228022575378418","-11.228022575378418","-11.228022575378418"
"1292","-11.257157325744629","-11.257157325744629","-11.257157325744629"
"1293","-11.287694931030273","-11.287694931030273","-11.287694931030273"
"1294","-11.319674491882324","-11.319674491882324","-11.319674491882324"
"1295","-11.353131294250488","-11.353131294250488","-11.353131294250488"
"1296","-11.388092041015625","-11.388092041015625","-11.388092041015625"
"1297","-11.424577713012695","-11.424577713012695","-11.424577713012695"
"1298","-11.462608337402344","-11.462608337402344","-11.462608337402344"
"1299","-11.502192497253418","-11.502192497253418","-11.502192497253418"
"1300","-11.543336868286133","-11.543336868286133","-11.543336868286133"
"1301","-11.586043357849121","-11.586043357849121","-11.586043357849121"
"1302","-11.630313873291016","-11.630313873291016","-11.630313873291016"
"1303","-11.676140785217285","-11.676140785217285","-11.676140785217285"
"1304","-11.723531723022461","-11.723531723022461","-11.723531723022461"
"1305","-11.77247142791748","-11.77247142791748","-11.77247142791748"
"1306","-11.822942733764648","-11.822942733764648","-11.822942733764648"
"1307","-11.874927520751953","-11.874927520751953","-11.874927520751953"
"1308","-11.928406715393066","-11.928406715393066","-11.928406715393066"
"1309","-11.983355522155762","-11.983355522155762","-11.983355522155762"
"1310","-12.039745330810547","-12.039745330810547","-12.039745330810547"
"1311","-12.097540855407715","-12.097540855407715","-12.097540855407715"
"1312","-12.156709671020508","-12.156709671020508","-12.156709671020508"
"1313","-12.217229843139648","-12.217229843139648","-12.217229843139648"
"1314","-12.279071807861328","-12.279071807861328","-12.279071807861328"
"1315","-12.34219741821289","-12.34219741821289","-12.34219741821289"
"1316","-12.406569480895996","-12.406569480895996","-12.406569480895996"
"1317","-12.472158432006836","-12.472158432006836","-12.472158432006836"
"1318","-12.538883209228516","-12.538883209228516","-12.538883209228516"
"1319","-12.606666564941406","-12.606666564941406","-12.606666564941406"
"1320","-12.675466537475586","-12.675466537475586","-12.675466537475586"
"1321","-12.745240211486816","-12.745240211486816","-12.745240211486816"
"1322","-12.815886497497559","-12.815886497497559","-12.815886497497559"
"1323","-12.887358665466309","-12.887358665466309","-12.887358665466309"
"1324","-12.959616661071777","-12.959616661071777","-12.959616661071777"
"1325","-13.032610893249512","-13.032610893249512","-13.032610893249512"
"1326","-13.106256484985352","-13.106256484985352","-13.106256484985352"
"1327","-13.180484771728516","-13.180484771728516","-13.180484771728516"
"1328","-13.255217552185059","-13.255217552185059","-13.255217552185059"
"1329","-13.330366134643555","-13.330366134643555","-13.330366134643555"
"1330","-13.405817031860352","-13.405817031860352","-13.405817031860352"
"1331","-13.481500625610352","-13.481500625610352","-13.481500625610352"
"1332","-13.557330131530762","-13.557330131530762","-13.557330131530762"
"1333","-13.633222579956055","-13.633222579956055","-13.633222579956055"
"1334","-13.709100723266602","-13.709100723266602","-13.709100723266602"
"1335","-13.784878730773926","-13.784878730773926","-13.784878730773926"
"1336","-13.860472679138184","-13.860472679138184","-13.860472679138184"
"1337","-13.935805320739746","-13.935805320739746","-13.935805320739746"
"1338","-14.010802268981934","-14.010802268981934","-14.010802268981934"
"1339","-14.085393905639648","-14.085393905639648","-14.085393905639648"
"1340","-14.15951156616211","-14.15951156616211","-14.15951156616211"
"1341","-14.233089447021484","-14.233089447021484","-14.233089447021484"
"1342","-14.306059837341309","-14.306059837341309","-14.306059837341309"
"1343","-14.3783540725708","-14.3783540725708","-14.3783540725708"
"1344","-14.44990348815918","-14.44990348815918","-14.44990348815918"
"1345","-14.52064037322998","-14.52064037322998","-14.52064037322998"
"1346","-14.590496063232422","-14.590496063232422","-14.590496063232422"
"1347","-14.65939998626709","-14.65939998626709","-14.65939998626709"
"1348","-14.727282524108887","-14.727282524108887","-14.727282524108887"
"1349","-14.794073104858398","-14.794073104858398","-14.794073104858398"
"1350","-14.859702110290527","-14.859702110290527","-14.859702110290527"
"1351","-14.92409896850586","-14.92409896850586","-14.92409896850586"
"1352","-14.987195014953613","-14.987195014953613","-14.987195014953613"
"1353","-15.048920631408691","-15.048920631408691","-15.048920631408691"
"1354","-15.109206199645996","-15.109206199645996","-15.109206199645996"
"1355","-15.167985916137695","-15.167985916137695","-15.167985916137695"
"1356","-15.225192070007324","-15.225192070007324","-15.225192070007324"
"1357","-15.280759811401367","-15.280759811401367","-15.280759811401367"
"1358","-15.334623336791992","-15.334623336791992","-15.334623336791992"
"1359","-15.386720657348633","-15.386720657348633","-15.386720657348633"
"1360","-15.436989784240723","-15.436989784240723","-15.436989784240723"
"1361","-15.485368728637695","-15.485368728637695","-15.485368728637695"
"1362","-15.53179931640625","-15.53179931640625","-15.53179931640625"
"1363","-15.576271057128906","-15.576271057128906","-15.576271057128906"
"1364","-15.618688583374023","-15.618688583374023","-15.618688583374023"
"1365","-15.659017562866211","-15.659017562866211","-15.659017562866211"
"1366","-15.697224617004395","-15.697224617004395","-15.697224617004395"
"1367","-15.733358383178711","-15.733358383178711","-15.733358383178711"
"1368","-15.76733112335205","-15.76733112335205","-15.76733112335205"
"1369","-15.799153327941895","-15.799153327941895","-15.799153327941895"
"1370","-15.828850746154785","-15.828850746154785","-15.828850746154785"
"1371","-15.856404304504395","-15.856404304504395","-15.856404304504395"
"1372","-15.881881713867188","-15.881881713867188","-15.881881713867188"
"1373","-15.905281066894531","-15.905281066894531","-15.905281066894531"
"1374","-15.926639556884766","-15.926639556884766","-15.926639556884766"
"1375","-15.946022033691406","-15.946022033691406","-15.946022033691406"
"1376","-15.96347427368164","-15.96347427368164","-15.96347427368164"
"1377","-15.979061126708984","-15.979061126708984","-15.979061126708984"
"1378","-15.9928617477417","-15.9928617477417","-15.9928617477417"
"1379","-16.004947662353516","-16.004947662353516","-16.004947662353516"
"1380","-16.01540184020996","-16.01540184020996","-16.01540184020996"
"1381","-16.02431869506836","-16.02431869506836","-16.02431869506836"
"1382","-16.03179168701172","-16.03179168701172","-16.03179168701172"
"1383","-16.03791046142578","-16.03791046142578","-16.03791046142578"
"1384","-16.04277801513672","-16.04277801513672","-16.04277801513672"
"1385","-16.046497344970703","-16.046497344970703","-16.046497344970703"
"1386","-16.049169540405273","-16.049169540405273","-16.049169540405273"
"1387","-16.050899505615234","-16.050899505615234","-16.050899505615234"
"1388","-16.051790237426758","-16.051790237426758","-16.051790237426758"
"1389","-16.051950454711914","-16.051950454711914","-16.051950454711914"
"1390","-16.051481246948242","-16.051481246948242","-16.051481246948242"
"1391","-16.05048942565918","-16.05048942565918","-16.05048942565918"
"1392","-16.049076080322266","-16.049076080322266","-16.049076080322266"
"1393","-16.047344207763672","-16.047344207763672","-16.047344207763672"
"1394","-16.045398712158203","-16.045398712158203","-16.045398712158203"
"1395","-16.043336868286133","-16.043336868286133","-16.043336868286133"
"1396","-16.041257858276367","-16.041257858276367","-16.041257858276367"
"1397","-16.039257049560547","-16.039257049560547","-16.039257049560547"
"1398","-16.037433624267578","-16.037433624267578","-16.037433624267578"
"1399","-16.035877227783203","-16.035877227783203","-16.035877227783203"
"1400","-16.03468132019043","-16.03468132019043","-16.03468132019043"
"1401","-16.033933639526367","-16.033933639526367","-16.033933639526367"
"1402","-16.03372573852539","-16.03372573852539","-16.03372573852539"
"1403","-16.03413963317871","-16.03413963317871","-16.03413963317871"
"1404","-16.035259246826172","-16.035259246826172","-16.035259246826172"
"1405","-16.03716468811035","-16.03716468811035","-16.03716468811035"
"1406","-16.03993797302246","-16.03993797302246","-16.03993797302246"
"1407","-16.043664932250977","-16.043664932250977","-16.043664932250977"
"1408","-16.04842758178711","-16.04842758178711","-16.04842758178711"
"1409","-16.054296493530273","-16.054296493530273","-16.054296493530273"
"1410","-16.06134605407715","-16.06134605407715","-16.06134605407715"
"1411","-16.069652557373047","-16.069652557373047","-16.069652557373047"
"1412","-16.07929039001465","-16.07929039001465","-16.07929039001465"
"1413","-16.09033203125","-16.09033203125","-16.09033203125"
"1414","-16.10285186767578","-16.10285186767578","-16.10285186767578"
"1415","-16.116918563842773","-16.116918563842773","-16.116918563842773"
"1416","-16.132593154907227","-16.132593154907227","-16.132593154907227"
"1417","-16.149944305419922","-16.149944305419922","-16.149944305419922"
"1418","-16.16901969909668","-16.16901969909668","-16.16901969909668"
"1419","-16.189889907836914","-16.189889907836914","-16.189889907836914"
"1420","-16.21259880065918","-16.21259880065918","-16.21259880065918"
"1421","-16.237201690673828","-16.237201690673828","-16.237201690673828"
"1422","-16.263736724853516","-16.263736724853516","-16.263736724853516"
"1423","-16.292261123657227","-16.292261123657227","-16.292261123657227"
"1424","-16.322792053222656","-16.322792053222656","-16.322792053222656"
"1425","-16.355384826660156","-16.355384826660156","-16.355384826660156"
"1426","-16.390047073364258","-16.390047073364258","-16.390047073364258"
"1427","-16.426828384399414","-16.426828384399414","-16.426828384399414"
"1428","-16.46571922302246","-16.46571922302246","-16.46571922302246"
"1429","-16.50676155090332","-16.50676155090332","-16.50676155090332"
"1430","-16.549936294555664","-16.549936294555664","-16.549936294555664"
"1431","-16.59528160095215","-16.59528160095215","-16.59528160095215"
"1432","-16.642759323120117","-16.642759323120117","-16.642759323120117"
"1433","-16.692398071289062","-16.692398071289062","-16.692398071289062"
"1434","-16.744142532348633","-16.744142532348633","-16.744142532348633"
"1435","-16.798002243041992","-16.798002243041992","-16.798002243041992"
"1436","-16.853899002075195","-16.853899002075195","-16.853899002075195"
"1437","-16.911836624145508","-16.911836624145508","-16.911836624145508"
"1438","-16.971710205078125","-16.971710205078125","-16.971710205078125"
"1439","-17.03349494934082","-17.03349494934082","-17.03349494934082"
"1440","-17.09714126586914","-17.09714126586914","-17.09714126586914"
"1441","-17.16259765625","-17.16259765625","-17.16259765625"
"1442","-17.229793548583984","-17.229793548583984","-17.229793548583984"
"1443","-17.298683166503906","-17.298683166503906","-17.298683166503906"
"1444","-17.369155883789062","-17.369155883789062","-17.369155883789062"
"1445","-17.441503524780273","-17.441503524780273","-17.441503524780273"
"1446","-17.51565933227539","-17.51565933227539","-17.51565933227539"
"1447","-17.591556549072266","-17.591556549072266","-17.591556549072266"
"1448","-17.669130325317383","-17.669130325317383","-17.669130325317383"
"1449","-17.74832534790039","-17.74832534790039","-17.74832534790039"
"1450","-17.829008102416992","-17.829008102416992","-17.829008102416992"
"1451","-17.911041259765625","-17.911041259765625","-17.911041259765625"
"1452","-17.994281768798828","-17.994281768798828","-17.994281768798828"
"1453","-18.07859230041504","-18.07859230041504","-18.07859230041504"
"1454","-18.16384506225586","-18.16384506225586","-18.16384506225586"
"1455","-18.249914169311523","-18.249914169311523","-18.249914169311523"
"1456","-18.336668014526367","-18.336668014526367","-18.336668014526367"
"1457","-18.424009323120117","-18.424009323120117","-18.424009323120117"
"1458","-18.511856079101562","-18.511856079101562","-18.511856079101562"
"1459","-18.60007667541504","-18.60007667541504","-18.60007667541504"
"1460","-18.6882381439209","-18.6882381439209","-18.6882381439209"
"1461","-18.77618980407715","-18.77618980407715","-18.77618980407715"
"1462","-18.863792419433594","-18.863792419433594","-18.863792419433594"
"1463","-18.950939178466797","-18.950939178466797","-18.950939178466797"
"1464","-19.0376033782959","-19.0376033782959","-19.0376033782959"
"1465","-19.123939514160156","-19.123939514160156","-19.123939514160156"
"1466","-19.209585189819336","-19.209585189819336","-19.209585189819336"
"1467","-19.294708251953125","-19.294708251953125","-19.294708251953125"
"1468","-19.3790340423584","-19.3790340423584","-19.3790340423584"
"1469","-19.46261215209961","-19.46261215209961","-19.46261215209961"
"1470","-19.54564094543457","-19.54564094543457","-19.54564094543457"
"1471","-19.62779426574707","-19.62779426574707","-19.62779426574707"
"1472","-19.70914077758789","-19.70914077758789","-19.70914077758789"
"1473","-19.78954315185547","-19.78954315185547","-19.78954315185547"
"1474","-19.868955612182617","-19.868955612182617","-19.868955612182617"
"1475","-19.947595596313477","-19.947595596313477","-19.947595596313477"
"1476","-20.02530288696289","-20.02530288696289","-20.02530288696289"
"1477","-20.102025985717773","-20.102025985717773","-20.102025985717773"
"1478","-20.177730560302734","-20.177730560302734","-20.177730560302734"
"1479","-20.252208709716797","-20.252208709716797","-20.252208709716797"
"1480","-20.325428009033203","-20.325428009033203","-20.325428009033203"
"1481","-20.397422790527344","-20.397422790527344","-20.397422790527344"
"1482","-20.468156814575195","-20.468156814575195","-20.468156814575195"
"1483","-20.537521362304688","-20.537521362304688","-20.537521362304688"
"1484","-20.60554313659668","-20.60554313659668","-20.60554313659668"
"1485","-20.672090530395508","-20.672090530395508","-20.672090530395508"
"1486","-20.737131118774414","-20.737131118774414","-20.737131118774414"
"1487","-20.800626754760742","-20.800626754760742","-20.800626754760742"
"1488","-20.862545013427734","-20.862545013427734","-20.862545013427734"
"1489","-20.9228515625","-20.9228515625","-20.9228515625"
"1490","-20.98150634765625","-20.98150634765625","-20.98150634765625"
"1491","-21.03847312927246","-21.03847312927246","-21.03847312927246"
"1492","-21.093713760375977","-21.093713760375977","-21.093713760375977"
"1493","-21.14719009399414","-21.14719009399414","-21.14719009399414"
"1494","-21.198854446411133","-21.198854446411133","-21.198854446411133"
"1495","-21.248666763305664","-21.248666763305664","-21.248666763305664"
"1496","-21.296579360961914","-21.296579360961914","-21.296579360961914"
"1497","-21.342548370361328","-21.342548370361328","-21.342548370361328"
"1498","-21.38652229309082","-21.38652229309082","-21.38652229309082"
"1499","-21.4284610748291","-21.4284610748291","-21.4284610748291"
"1500","-21.468318939208984","-21.468318939208984","-21.468318939208984"
"1501","-21.506046295166016","-21.506046295166016","-21.506046295166016"
"1502","-21.541597366333008","-21.541597366333008","-21.541597366333008"
"1503","-21.574920654296875","-21.574920654296875","-21.574920654296875"
"1504","-21.605960845947266","-21.605960845947266","-21.605960845947266"
"1505","-21.634660720825195","-21.634660720825195","-21.634660720825195"
"1506","-21.66099739074707","-21.66099739074707","-21.66099739074707"
"1507","-21.684946060180664","-21.684946060180664","-21.684946060180664"
"1508","-21.706449508666992","-21.706449508666992","-21.706449508666992"
"1509","-21.725448608398438","-21.725448608398438","-21.725448608398438"
"1510","-21.741960525512695","-21.741960525512695","-21.741960525512695"
"1511","-21.75593376159668","-21.75593376159668","-21.75593376159668"
"1512","-21.76732635498047","-21.76732635498047","-21.76732635498047"
"1513","-21.77617073059082","-21.77617073059082","-21.77617073059082"
"1514","-21.782426834106445","-21.782426834106445","-21.782426834106445"
"1515","-21.786096572875977","-21.786096572875977","-21.786096572875977"
"1516","-21.787189483642578","-21.787189483642578","-21.787189483642578"
"1517","-21.785707473754883","-21.785707473754883","-21.785707473754883"
"1518","-21.781692504882812","-21.781692504882812","-21.781692504882812"
"1519","-21.775144577026367","-21.775144577026367","-21.775144577026367"
"1520","-21.76609992980957","-21.76609992980957","-21.76609992980957"
"1521","-21.75457763671875","-21.75457763671875","-21.75457763671875"
"1522","-21.740610122680664","-21.740610122680664","-21.740610122680664"
"1523","-21.724246978759766","-21.724246978759766","-21.724246978759766"
"1524","-21.705509185791016","-21.705509185791016","-21.705509185791016"
"1525","-21.684423446655273","-21.684423446655273","-21.684423446655273"
"1526","-21.6610107421875","-21.6610107421875","-21.6610107421875"
"1527","-21.635292053222656","-21.635292053222656","-21.635292053222656"
"1528","-21.6072940826416","-21.6072940826416","-21.6072940826416"
"1529","-21.57703399658203","-21.57703399658203","-21.57703399658203"
"1530","-21.544536590576172","-21.544536590576172","-21.544536590576172"
"1531","-21.50982093811035","-21.50982093811035","-21.50982093811035"
"1532","-21.472911834716797","-21.472911834716797","-21.472911834716797"
"1533","-21.433835983276367","-21.433835983276367","-21.433835983276367"
"1534","-21.392627716064453","-21.392627716064453","-21.392627716064453"
"1535","-21.349321365356445","-21.349321365356445","-21.349321365356445"
"1536","-21.303958892822266","-21.303958892822266","-21.303958892822266"
"1537","-21.256582260131836","-21.256582260131836","-21.256582260131836"
"1538","-21.20723533630371","-21.20723533630371","-21.20723533630371"
"1539","-21.155967712402344","-21.155967712402344","-21.155967712402344"
"1540","-21.102825164794922","-21.102825164794922","-21.102825164794922"
"1541","-21.047866821289062","-21.047866821289062","-21.047866821289062"
"1542","-20.991146087646484","-20.991146087646484","-20.991146087646484"
"1543","-20.932723999023438","-20.932723999023438","-20.932723999023438"
"1544","-20.872657775878906","-20.872657775878906","-20.872657775878906"
"1545","-20.811010360717773","-20.811010360717773","-20.811010360717773"
"1546","-20.747846603393555","-20.747846603393555","-20.747846603393555"
"1547","-20.683225631713867","-20.683225631713867","-20.683225631713867"
"1548","-20.617212295532227","-20.617212295532227","-20.617212295532227"
"1549","-20.54969596862793","-20.54969596862793","-20.54969596862793"
"1550","-20.480758666992188","-20.480758666992188","-20.480758666992188"
"1551","-20.410472869873047","-20.410472869873047","-20.410472869873047"
"1552","-20.338960647583008","-20.338960647583008","-20.338960647583008"
"1553","-20.26637077331543","-20.26637077331543","-20.26637077331543"
"1554","-20.19283676147461","-20.19283676147461","-20.19283676147461"
"1555","-20.118165969848633","-20.118165969848633","-20.118165969848633"
"1556","-20.042476654052734","-20.042476654052734","-20.042476654052734"
"1557","-19.96575355529785","-19.96575355529785","-19.96575355529785"
"1558","-19.888057708740234","-19.888057708740234","-19.888057708740234"
"1559","-19.8094482421875","-19.8094482421875","-19.8094482421875"
"1560","-19.72992706298828","-19.72992706298828","-19.72992706298828"
"1561","-19.649564743041992","-19.649564743041992","-19.649564743041992"
"1562","-19.56841468811035","-19.56841468811035","-19.56841468811035"
"1563","-19.486515045166016","-19.486515045166016","-19.486515045166016"
"1564","-19.40385627746582","-19.40385627746582","-19.40385627746582"
"1565","-19.320484161376953","-19.320484161376953","-19.320484161376953"
"1566","-19.23641586303711","-19.23641586303711","-19.23641586303711"
"1567","-19.151689529418945","-19.151689529418945","-19.151689529418945"
"1568","-19.066333770751953","-19.066333770751953","-19.066333770751953"
"1569","-18.980398178100586","-18.980398178100586","-18.980398178100586"
"1570","-18.89388656616211","-18.89388656616211","-18.89388656616211"
"1571","-18.806840896606445","-18.806840896606445","-18.806840896606445"
"1572","-18.719263076782227","-18.719263076782227","-18.719263076782227"
"1573","-18.63117790222168","-18.63117790222168","-18.63117790222168"
"1574","-18.5425968170166","-18.5425968170166","-18.5425968170166"
"1575","-18.453556060791016","-18.453556060791016","-18.453556060791016"
"1576","-18.364065170288086","-18.364065170288086","-18.364065170288086"
"1577","-18.274141311645508","-18.274141311645508","-18.274141311645508"
"1578","-18.18379783630371","-18.18379783630371","-18.18379783630371"
"1579","-18.093042373657227","-18.093042373657227","-18.093042373657227"
"1580","-18.00189208984375","-18.00189208984375","-18.00189208984375"
"1581","-17.910362243652344","-17.910362243652344","-17.910362243652344"
"1582","-17.818456649780273","-17.818456649780273","-17.818456649780273"
"1583","-17.72618865966797","-17.72618865966797","-17.72618865966797"
"1584","-17.633573532104492","-17.633573532104492","-17.633573532104492"
"1585","-17.54061508178711","-17.54061508178711","-17.54061508178711"
"1586","-17.447330474853516","-17.447330474853516","-17.447330474853516"
"1587","-17.353731155395508","-17.353731155395508","-17.353731155395508"
"1588","-17.25982666015625","-17.25982666015625","-17.25982666015625"
"1589","-17.165620803833008","-17.165620803833008","-17.165620803833008"
"1590","-17.07111930847168","-17.07111930847168","-17.07111930847168"
"1591","-16.976333618164062","-16.976333618164062","-16.976333618164062"
"1592","-16.881271362304688","-16.881271362304688","-16.881271362304688"
"1593","-16.785938262939453","-16.785938262939453","-16.785938262939453"
"1594","-16.69034194946289","-16.69034194946289","-16.69034194946289"
"1595","-16.594484329223633","-16.594484329223633","-16.594484329223633"
"1596","-16.498376846313477","-16.498376846313477","-16.498376846313477"
"1597","-16.402023315429688","-16.402023315429688","-16.402023315429688"
"1598","-16.30543327331543","-16.30543327331543","-16.30543327331543"
"1599","-16.208616256713867","-16.208616256713867","-16.208616256713867"
"1600","-16.1115779876709","-16.1115779876709","-16.1115779876709"
"1601","-16.01432991027832","-16.01432991027832","-16.01432991027832"
"1602","-15.916879653930664","-15.916879653930664","-15.916879653930664"
"1603","-15.819236755371094","-15.819236755371094","-15.819236755371094"
"1604","-15.72141170501709","-15.72141170501709","-15.72141170501709"
"1605","-15.623416900634766","-15.623416900634766","-15.623416900634766"
"1606","-15.525259971618652","-15.525259971618652","-15.525259971618652"
"1607","-15.426953315734863","-15.426953315734863","-15.426953315734863"
"1608","-15.328505516052246","-15.328505516052246","-15.328505516052246"
"1609","-15.229928016662598","-15.229928016662598","-15.229928016662598"
"1610","-15.13122844696045","-15.13122844696045","-15.13122844696045"
"1611","-15.032416343688965","-15.032416343688965","-15.032416343688965"
"1612","-14.933501243591309","-14.933501243591309","-14.933501243591309"
"1613","-14.834490776062012","-14.834490776062012","-14.834490776062012"
"1614","-14.735393524169922","-14.735393524169922","-14.735393524169922"
"1615","-14.636219024658203","-14.636219024658203","-14.636219024658203"
"1616","-14.53697395324707","-14.53697395324707","-14.53697395324707"
"1617","-14.437665939331055","-14.437665939331055","-14.437665939331055"
"1618","-14.338301658630371","-14.338301658630371","-14.338301658630371"
"1619","-14.238887786865234","-14.238887786865234","-14.238887786865234"
"1620","-14.13942813873291","-14.13942813873291","-14.13942813873291"
"1621","-14.039929389953613","-14.039929389953613","-14.039929389953613"
"1622","-13.94039535522461","-13.94039535522461","-13.94039535522461"
"1623","-13.840829849243164","-13.840829849243164","-13.840829849243164"
"1624","-13.741236686706543","-13.741236686706543","-13.741236686706543"
"1625","-13.641618728637695","-13.641618728637695","-13.641618728637695"
"1626","-13.541979789733887","-13.541979789733887","-13.541979789733887"
"1627","-13.44232177734375","-13.44232177734375","-13.44232177734375"
"1628","-13.342647552490234","-13.342647552490234","-13.342647552490234"
"1629","-13.242959022521973","-13.242959022521973","-13.242959022521973"
"1630","-13.143259048461914","-13.143259048461914","-13.143259048461914"
"1631","-13.043546676635742","-13.043546676635742","-13.043546676635742"
"1632","-12.943824768066406","-12.943824768066406","-12.943824768066406"
"1633","-12.844093322753906","-12.844093322753906","-12.844093322753906"
"1634","-12.744353294372559","-12.744353294372559","-12.744353294372559"
"1635","-12.644604682922363","-12.644604682922363","-12.644604682922363"
"1636","-12.54484748840332","-12.54484748840332","-12.54484748840332"
"1637","-12.445082664489746","-12.445082664489746","-12.445082664489746"
"1638","-12.345309257507324","-12.345309257507324","-12.345309257507324"
"1639","-12.245528221130371","-12.245528221130371","-12.245528221130371"
"1640","-12.145737648010254","-12.145737648010254","-12.145737648010254"
"1641","-12.045939445495605","-12.045939445495605","-12.045939445495605"
"1642","-11.946133613586426","-11.946133613586426","-11.946133613586426"
"1643","-11.846320152282715","-11.846320152282715","-11.846320152282715"
"1644","-11.746498107910156","-11.746498107910156","-11.746498107910156"
"1645","-11.646669387817383","-11.646669387817383","-11.646669387817383"
"1646","-11.546832084655762","-11.546832084655762","-11.546832084655762"
"1647","-11.446988105773926","-11.446988105773926","-11.446988105773926"
"1648","-11.347135543823242","-11.347135543823242","-11.347135543823242"
"1649","-11.247276306152344","-11.247276306152344","-11.247276306152344"
"1650","-11.147409439086914","-11.147409439086914","-11.147409439086914"
"1651","-11.047533988952637","-11.047533988952637","-11.047533988952637"
"1652","-10.947650909423828","-10.947650909423828","-10.947650909423828"
"1653","-10.847760200500488","-10.847760200500488","-10.847760200500488"
"1654","-10.7478609085083","-10.7478609085083","-10.7478609085083"
"1655","-10.647954940795898","-10.647954940795898","-10.647954940795898"
"1656","-10.548041343688965","-10.548041343688965","-10.548041343688965"
"1657","-10.4481201171875","-10.4481201171875","-10.4481201171875"
"1658","-10.34819221496582","-10.34819221496582","-10.34819221496582"
"1659","-10.248257637023926","-10.248257637023926","-10.248257637023926"
"1660","-10.148317337036133","-10.148317337036133","-10.148317337036133"
"1661","-10.048376083374023","-10.048376083374023","-10.048376083374023"
"1662","-9.94843578338623","-9.94843578338623","-9.94843578338623"
"1663","-9.848488807678223","-9.848488807678223","-9.848488807678223"
"1664","-9.748538970947266","-9.748538970947266","-9.748538970947266"
"1665","-9.648589134216309","-9.648589134216309","-9.648589134216309"
"1666","-9.548639297485352","-9.548639297485352","-9.548639297485352"
"1667","-9.448688507080078","-9.448688507080078","-9.448688507080078"
"1668","-9.348735809326172","-9.348735809326172","-9.348735809326172"
"1669","-9.248783111572266","-9.248783111572266","-9.248783111572266"
"1670","-9.148828506469727","-9.148828506469727","-9.148828506469727"
"1671","-9.048874855041504","-9.048874855041504","-9.048874855041504"
"1672","-8.948920249938965","-8.948920249938965","-8.948920249938965"
"1673","-8.848966598510742","-8.848966598510742","-8.848966598510742"
"1674","-8.74901294708252","-8.74901294708252","-8.74901294708252"
"1675","-8.649060249328613","-8.649060249328613","-8.649060249328613"
"1676","-8.549108505249023","-8.549108505249023","-8.549108505249023"
"1677","-8.449158668518066","-8.449158668518066","-8.449158668518066"
"1678","-8.349209785461426","-8.349209785461426","-8.349209785461426"
"1679","-8.249263763427734","-8.249263763427734","-8.249263763427734"
"1680","-8.149322509765625","-8.149322509765625","-8.149322509765625"
"1681","-8.049386024475098","-8.049386024475098","-8.049386024475098"
"1682","-7.949457168579102","-7.949457168579102","-7.949457168579102"
"1683","-7.849536418914795","-7.849536418914795","-7.849536418914795"
"1684","-7.749625205993652","-7.749625205993652","-7.749625205993652"
"1685","-7.649723052978516","-7.649723052978516","-7.649723052978516"
"1686","-7.549831867218018","-7.549831867218018","-7.549831867218018"
"1687","-7.449952125549316","-7.449952125549316","-7.449952125549316"
"1688","-7.35008430480957","-7.35008430480957","-7.35008430480957"
"1689","-7.2502217292785645","-7.2502217292785645","-7.2502217292785645"
"1690","-7.150364398956299","-7.150364398956299","-7.150364398956299"
"1691","-7.05051326751709","-7.05051326751709","-7.05051326751709"
"1692","-6.9506683349609375","-6.9506683349609375","-6.9506683349609375"
"1693","-6.8508381843566895","-6.8508381843566895","-6.8508381843566895"
"1694","-6.751011371612549","-6.751011371612549","-6.751011371612549"
"1695","-6.651190757751465","-6.651190757751465","-6.651190757751465"
"1696","-6.551372528076172","-6.551372528076172","-6.551372528076172"
"1697","-6.45156192779541","-6.45156192779541","-6.45156192779541"
"1698","-6.3517537117004395","-6.3517537117004395","-6.3517537117004395"
"1699","-6.251947402954102","-6.251947402954102","-6.251947402954102"
"1700","-6.152140140533447","-6.152140140533447","-6.152140140533447"
"1701","-6.052319526672363","-6.052319526672363","-6.052319526672363"
"1702","-5.952483177185059","-5.952483177185059","-5.952483177185059"
"1703","-5.852641582489014","-5.852641582489014","-5.852641582489014"
"1704","-5.75278902053833","-5.75278902053833","-5.75278902053833"
"1705","-5.652923107147217","-5.652923107147217","-5.652923107147217"
"1706","-5.553040027618408","-5.553040027618408","-5.553040027618408"
"1707","-5.453130722045898","-5.453130722045898","-5.453130722045898"
"1708","-5.353206634521484","-5.353206634521484","-5.353206634521484"
"1709","-5.25326681137085","-5.25326681137085","-5.25326681137085"
"1710","-5.153304100036621","-5.153304100036621","-5.153304100036621"
"1711","-5.0533294677734375","-5.0533294677734375","-5.0533294677734375"
"1712","-4.953358173370361","-4.953358173370361","-4.953358173370361"
"1713","-4.853394031524658","-4.853394031524658","-4.853394031524658"
"1714","-4.753443717956543","-4.753443717956543","-4.753443717956543"
"1715","-4.6535210609436035","-4.6535210609436035","-4.6535210609436035"
"1716","-4.553643226623535","-4.553643226623535","-4.553643226623535"
"1717","-4.453830718994141","-4.453830718994141","-4.453830718994141"
"1718","-4.354100227355957","-4.354100227355957","-4.354100227355957"
"1719","-4.254476547241211","-4.254476547241211","-4.254476547241211"
"1720","-4.1549906730651855","-4.1549906730651855","-4.1549906730651855"
"1721","-4.055669784545898","-4.055669784545898","-4.055669784545898"
"1722","-3.9565436840057373","-3.9565436840057373","-3.9565436840057373"
"1723","-3.857645034790039","-3.857645034790039","-3.857645034790039"
